ID_PARCELA,SP_PPAL,band,auc_yearly_mean,auc_yearly_mean_normalized,mean_yearly_value,min_yearly_value,max_yearly_value,std_yearly_value,mean_Winter,std_Winter,mean_Spring,std_Spring,mean_Summer,std_Summer,mean_Fall,std_Fall,acf_lag_26,acf_lag_52,acf_lag_78,acf_lag_104,acf_lag_156,qtest_stat_1,qtest_pvalue_1,qtest_stat_2,qtest_pvalue_2,qtest_stat_3,qtest_pvalue_3,qtest_stat_26,qtest_pvalue_26,qtest_stat_52,qtest_pvalue_52,qtest_stat_104,qtest_pvalue_104,qtest_stat_156,qtest_pvalue_156,seasonality_mode,fisher_kappa,seasonality_stability,plurianual_cycles,seasonality_amplitude
1539,1,Coherence,49.44007581529162,0.9328316191564456,0.9511689823860533,0.8368611216545105,0.988870769739151,0.03841655663969137,0.9733151535730105,0.02180525389766814,0.8992719843580916,0.10570070591232535,0.9712469758171784,0.03305247286856129,0.9586009026358002,0.06889049626055778,0.005276958002861598,-0.0705464391249682,-0.15822436342406665,-0.06930439439204472,-0.021078300018917116,135.98240824656725,2.013060674704376e-31,204.7873299250087,3.3962239864184303e-45,259.06070077620114,7.177798070479747e-56,403.9072040985916,2.0035886277485728e-69,464.7141908135792,1.261931281533144e-67,577.3669086691083,1.0029407335276975e-66,971.2508086036704,7.1389638369620315e-118,52.0,1.7148106004803507,0.06025826639690102,0.229079980966996,0.04845936142501588
1540,1,Coherence,48.253992512538325,0.9104526889158174,0.9284402271995433,0.8201417088508606,0.9825237989425658,0.04061190755158116,0.9351717684720013,0.05039107621438308,0.8882744477407353,0.11099373063740511,0.9596960168135794,0.030454193112525105,0.9284362424361078,0.06449251532218024,0.08424391914829976,-0.10769100607777723,-0.1314842463995777,-0.05754903702450622,0.0027534485788325196,114.34507924278275,1.0949503056125156e-26,187.29747144463383,2.132410628915635e-41,228.4915051833332,2.9306471955730964e-49,329.91428987606264,2.0927654251316244e-54,429.8559726699648,6.730490805526206e-61,590.4445551394558,4.5242915660742304e-69,857.9653405407797,2.073903383127909e-97,52.0,1.4399536884003423,0.018686581473541138,0.2028992436751425,0.01811176690973052
1541,1,Coherence,49.54863464009195,0.9348798988696594,0.95333503784088,0.8160692632198334,0.986272931098938,0.034476717916640004,0.9680715461035032,0.019846715255757912,0.9187262392527348,0.1140185878307809,0.9708846085949948,0.025460220533930072,0.953584370644469,0.04589420868969177,0.03791169977198329,-0.07008606480156816,-0.11336156194311231,-0.048355716091880996,-0.012442525047335565,142.67863186934443,6.910302391949022e-33,257.8234838219797,1.0335746178145384e-56,316.09566889399974,3.2652348985800015e-68,380.88589360178486,9.922580402966204e-65,428.82141541832044,1.0633391968596085e-60,529.2479470252597,3.3979079953563346e-58,694.7892044997243,5.227251957028213e-69,17.333333333333332,1.9488409633170773,0.05114969903317807,0.21611617470646866,0.028867304701349458
1542,1,Coherence,50.01616872988996,0.9437012967903766,0.9622519285879151,0.8874784161647159,0.9877516031265258,0.01965029029873285,0.9778255409485584,0.015436503213210813,0.9431806424179593,0.045798227538769616,0.963654026389122,0.02203577358364003,0.9627347106212064,0.060333135303681895,0.032342834154065574,0.0376007906268032,-0.051463553478191884,-0.06041525449729322,-0.047174476588711774,30.462123634516402,3.40449021081888e-08,40.89673373548348,1.3163976714452982e-09,50.23803090542725,7.10897245355183e-11,67.27818823122192,1.6382944984481765e-05,127.4302368480837,2.8444386379239918e-08,197.31554127278443,9.345267330313295e-08,228.56807141948258,0.00013675651355723954,52.0,2.3903172363640603,0.055745980469133455,0.12203422182528348,0.010889316701706564
1543,1,Coherence,49.71070430321353,0.9379378170417647,0.956315012593475,0.8682887405157087,0.9863998413085936,0.025136964805334408,0.9708712688974432,0.02360341093043774,0.9361487047092335,0.06299293005779402,0.9636027718845167,0.020099081251634194,0.9549472967260763,0.05140007591091086,0.046529471081460036,-0.01796589551286657,-0.0692310016624589,-0.012280315582682949,-0.020987699891034793,49.98803194669124,1.5468659598120006e-12,52.71272721439758,3.577475945977175e-12,55.23989979377769,6.1028612205885295e-12,71.60903202326539,3.857701219481578e-06,130.90633838081564,9.649895039012708e-09,226.509582737369,4.313336756692277e-11,270.7083460668795,3.4212203139935425e-08,17.333333333333332,1.0213410155540406,0.0106859902055297,0.056190468547494196,0.004590913791496417
1544,1,Coherence,46.465786766864014,0.8767129578653587,0.8939196621445205,0.739940744638443,0.9659644961357117,0.04842105121446341,0.9262574959445644,0.0521036913731945,0.8976607620716095,0.06984368216333633,0.8943563119361275,0.08459166859450318,0.8555110963551622,0.118719016762791,-0.04440540345313733,0.09796700938012382,-0.046681496231003705,-0.09512660431719924,-0.0006163619707478445,58.85575864692283,1.6966448600389888e-14,60.196154842267774,8.483421784882034e-14,61.10931922675173,3.4057581650294625e-13,94.32098401174345,1.1083380844630564e-09,122.47881190289313,1.2867724251503792e-07,231.4937946817857,1.065108225938651e-11,317.8650705955371,3.8991013436960447e-13,26.0,1.0625733371855999,0.022823424632592546,0.020008994075038904,0.06222389672524124
1545,1,Coherence,48.827301592911994,0.921269841375698,0.9395642263950363,0.8848889966805774,0.986575245857239,0.02472412417448584,0.9651951226028236,0.022185221378507897,0.9252004188460272,0.05347576659412899,0.9331368780449817,0.04685580107842672,0.931041073642279,0.0552003571525042,0.031528046005298696,0.023385529983723008,-0.14514584442208767,-0.10128947197376068,0.0033717877762338842,49.06313209652158,2.4785528992275763e-12,51.6824138614841,5.988339640783044e-12,51.682610018664015,3.4998375849833045e-11,87.65562212478484,1.3203735962322928e-08,135.8655447909476,2.0059873230048242e-09,270.49108194785975,9.179317469091826e-17,367.06271166605563,4.68279697417194e-19,26.0,1.5712412517771688,0.025107161743271374,0.03837808731405439,0.018071195071911614
1546,1,Coherence,49.04603722790876,0.9253969288284672,0.9436922491908826,0.8290744721889496,0.9849940091371535,0.039441721045437035,0.9688898469950702,0.024243467524875894,0.8945352737162564,0.09580683677118271,0.9614103122761375,0.022285471040944454,0.9476756457435457,0.08493760665375663,0.059494690717573705,-0.03526617432025911,-0.09407841027672055,-0.08546225732868104,-0.047583440789176396,95.62143497386296,1.3909223277497288e-22,147.08520968206332,1.150409694223687e-32,185.82559180524382,4.867397268947928e-40,276.89602666282855,8.451814216952991e-44,366.61952585837884,6.947471484118967e-49,457.5119552359266,7.920432613764207e-46,754.962314084046,2.6287402478267852e-79,52.0,1.4940592248976838,0.054288340201922296,0.1775423247079655,0.05017363035473082
1547,1,Coherence,49.15038960306417,0.9273658415672484,0.9454638409780578,0.8710434734821318,0.9830176949501039,0.027016444445701657,0.9602903619005874,0.03072439008530277,0.9179128851439502,0.07142455876605845,0.9601212277224189,0.030697633474702876,0.9423020889884547,0.08035130327320454,0.055466156022342186,-0.01260414974063422,-0.09769828242005676,-0.05314299458971595,-0.0018600664149119345,55.33055712743432,1.0187254911292376e-13,64.21067111731074,1.1398033451384015e-14,68.7370482982797,7.955379060773643e-15,101.8714388652643,6.255856099193161e-11,170.46205056235044,1.6101161567103208e-14,229.06328928174486,2.112781335893853e-11,296.0161265104637,9.631923588389513e-11,52.0,2.466348534376817,0.024274864352009092,0.1141321423391573,0.013637165211285083
1548,1,Coherence,50.33167445716404,0.949654235040831,0.9680571991424783,0.9096466501553854,0.9875090420246121,0.01643333469976787,0.9779526389933921,0.016088547956270804,0.9488220239007795,0.05029573135125142,0.9741998126632289,0.016631829784900964,0.9711900753410239,0.019398310006567606,-0.03692620377431797,-0.0393789366218558,-0.12660151663180697,-0.06794320037614013,-0.020077824936928824,67.62126743212163,1.9811895950130592e-16,92.80338266112093,7.046955096444859e-21,106.69402213641233,5.645628539585325e-23,163.83698408673166,5.905495222502131e-22,212.41695542675447,2.8349329626457684e-21,303.2523030680685,2.2613975951107862e-21,456.6089093924643,2.948215272779449e-31,52.0,1.9470707646678163,0.052335243332772514,0.15609607637014838,0.014333130403391264
1549,1,Coherence,50.138022020175335,0.9460004154750064,0.9645973537836863,0.9090221027533212,0.991089224815369,0.01734631062487313,0.9786615339485375,0.016118041414837313,0.9488058847350043,0.044874268721963054,0.9656824751904136,0.02272024951568491,0.9630861211764185,0.03859116531880295,0.06773239520879556,-0.050942660693675215,-0.08141739689283607,-0.06368017976544166,-0.015460614734029985,76.76068846156704,1.92981002155376e-18,101.0618916140862,1.1341985053841097e-22,116.31387087781708,4.799615921131538e-25,140.4179423739334,1.1612677960514351e-17,218.60169743331636,2.6151597052043118e-22,265.4224183202436,4.460055817564642e-16,391.92669362563953,2.781084327757537e-22,26.0,1.8807474960219377,0.04630438796033177,0.11139364775634296,0.008788866106344231
1550,1,Coherence,47.88781932280176,0.9035437608075804,0.9217766356328962,0.7450329562028251,0.9792789717515308,0.05972306090139827,0.9222974479198456,0.05896803524544152,0.8665570415355064,0.14158791441201435,0.9588010718947962,0.05935089668221448,0.9337515085935593,0.06879498504890826,-0.008929062055472014,0.018206807328310586,-0.1765115101737468,-0.07576977433587574,-0.049854465591770036,119.46350331422086,8.290677765112686e-28,203.04633797483635,8.110505505456768e-45,254.23217468119884,7.95130325679581e-55,382.193263348961,5.3764033479506e-65,475.1558365522103,1.1851611747108208e-69,786.2297146084529,2.899970620700169e-105,1125.1312284544695,2.218509115433947e-146,52.0,2.091635698311368,0.10476281224358627,0.16536226625947542,0.22771366097596699
1551,1,Coherence,49.58145953246526,0.9354992364616087,0.9539459438497485,0.8884226878484092,0.9855737686157224,0.02161835916335654,0.9695597887039185,0.021114098184595576,0.9378824314555606,0.04298538655416861,0.9558303379698804,0.025954076029479634,0.9508727451688365,0.06721542703433549,0.10347015823913722,0.032450722181303036,-0.036142754948407345,-0.03250807689266214,-0.04017148447949331,43.44653791851232,4.357018216785705e-11,48.655249126003405,2.7204885004407648e-11,49.977291421998125,8.078641828271414e-11,74.7816192808709,1.3033710777516438e-06,115.94902868516664,8.878335287564838e-07,201.35281584596171,3.4196032467362804e-08,263.18880602560836,1.7397193022170646e-07,26.0,1.5732675231156166,0.031186266709547595,0.07680089905108879,0.010698578227842346
1552,1,Coherence,47.92084286326453,0.9041668464766893,0.9220933040572198,0.7756941556930542,0.976072490215302,0.041307103371531775,0.9425424538754128,0.043321923489089524,0.9073050602062328,0.09061899041600796,0.9394176955285826,0.03846084023513339,0.8972470434872728,0.10994064871211887,0.10370100734203562,-0.08191800706262209,-0.06617282762259562,-0.07299028637416581,-0.0009595547220117563,31.526923458390876,1.9669403961649212e-08,31.9282894954221,1.166433617269695e-07,32.15188934482828,4.861570051017503e-07,62.55979413890085,7.521459856494803e-05,111.48938625758935,3.1843185001666223e-06,228.10802319686096,2.761298965985971e-11,277.72040651903495,7.1353294785673515e-09,26.0,2.4368278148716813,0.01414482142935165,0.009954550294032883,0.025227423506672328
